transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0000329,1001001679,1001001498,285,2025-07-09 07:37:11,IMPS,Transaction
TXN0000330,1001002790,1001002741,3423,2024-04-21 14:20:52,UPI,Transaction
TXN0000331,1001001219,1001002253,839,2024-02-06 15:12:05,NEFT,Transaction
TXN0000332,1001002837,1001002641,20573,2024-08-11 10:43:15,RTGS,Transaction
TXN0000333,1001002763,1001001588,488,2024-09-02 06:43:55,RTGS,Transaction
TXN0000334,1001001151,1001002054,669,2025-01-14 23:16:11,RTGS,Transaction
TXN0000335,1001001556,1001001684,374,2024-12-20 00:44:17,IMPS,Transaction
TXN0000336,1001002457,1001002899,8719,2024-08-19 23:08:52,RTGS,Transaction
TXN0000337,1001002234,1001001994,19008,2024-12-26 16:00:26,IMPS,Transaction
TXN0000338,1001001829,1001002093,430,2024-06-10 14:34:23,RTGS,Transaction
TXN0000339,1001001383,1001001868,503,2024-11-28 01:21:25,IMPS,Transaction
TXN0000340,1001001999,1001001375,723,2024-10-29 18:22:05,IMPS,Transaction
TXN0000341,1001001146,1001002256,9207,2024-05-30 11:15:42,UPI,Transaction
TXN0000342,1001001020,1001002541,6049,2023-10-31 20:41:44,RTGS,Transaction
TXN0000343,1001002868,1001002648,7539,2023-09-13 14:02:42,IMPS,Transaction
TXN0000344,1001001804,1001001128,5718,2024-04-05 18:52:57,UPI,Transaction
TXN0000345,1001001316,1001001068,765,2023-11-28 22:51:51,RTGS,Transaction
TXN0000346,1001002431,1001001808,3695,2025-07-12 17:23:21,IMPS,Transaction
TXN0000347,1001002192,1001002818,14626,2024-06-17 16:41:43,IMPS,Transaction
TXN0000348,1001002730,1001001250,7019,2025-04-22 17:53:26,RTGS,Transaction
TXN0000349,1001001745,1001002292,7725,2025-08-04 21:32:54,IMPS,Transaction
TXN0000350,1001001683,1001002503,27502,2025-07-30 04:04:46,RTGS,Transaction
TXN0000351,1001001155,1001001941,17851,2025-05-06 10:06:15,IMPS,Transaction
TXN0000352,1001001074,1001001574,740,2025-02-08 21:31:32,UPI,Transaction
TXN0000353,1001002863,1001001562,6504,2024-10-10 19:02:08,IMPS,Transaction
TXN0000354,1001002289,1001002774,6565,2024-07-01 09:34:55,RTGS,Transaction
TXN0000355,1001002878,1001001600,8631,2025-02-02 09:30:22,IMPS,Transaction
TXN0000356,1001001362,1001001627,283,2024-12-10 11:06:45,NEFT,Transaction
TXN0000357,1001002791,1001002490,245,2025-01-09 07:01:27,NEFT,Transaction
TXN0000358,1001002716,1001002554,40387,2023-11-09 02:30:55,NEFT,Transaction
TXN0000359,1001002185,1001002455,899,2024-06-29 09:25:16,RTGS,Transaction
TXN0000360,1001002672,1001002321,850,2025-05-07 19:14:54,RTGS,Transaction
TXN0000361,1001001470,1001002635,6861,2024-11-05 04:47:21,UPI,Transaction
TXN0000362,1001001356,1001002350,8258,2023-12-19 17:50:04,NEFT,Transaction
TXN0000363,1001001271,1001001514,335,2024-11-25 03:24:47,RTGS,Transaction
TXN0000364,1001002306,1001001656,6978,2023-12-01 06:08:01,UPI,Transaction
TXN0000365,1001001058,1001001922,29278,2024-09-10 08:07:07,NEFT,Transaction
TXN0000366,1001001144,1001002270,562,2024-02-28 11:59:23,NEFT,Transaction
TXN0000367,1001001083,1001001215,28267,2024-09-23 17:21:17,RTGS,Transaction
TXN0000368,1001002729,1001001664,1405,2024-04-11 13:09:54,NEFT,Transaction
TXN0000369,1001002161,1001002228,712,2024-07-27 08:33:56,IMPS,Transaction
TXN0000370,1001001350,1001001100,4165,2024-11-27 19:34:31,NEFT,Transaction
TXN0000371,1001002654,1001002506,3993,2024-11-13 05:19:13,RTGS,Transaction
TXN0000372,1001002368,1001002162,696,2023-10-15 19:53:51,IMPS,Transaction
TXN0000373,1001002723,1001001780,2090,2023-10-24 20:01:54,UPI,Transaction
TXN0000374,1001002445,1001001902,2926,2024-08-18 13:19:01,NEFT,Transaction
TXN0000375,1001002703,1001002281,681,2025-05-29 04:15:27,NEFT,Transaction
TXN0000376,1001001835,1001002159,5714,2025-02-05 12:43:59,NEFT,Transaction
TXN0000377,1001002177,1001002604,930,2025-03-01 08:10:21,UPI,Transaction
TXN0000378,1001002538,1001001691,37513,2023-10-28 01:17:45,NEFT,Transaction
TXN0000379,1001001411,1001002753,9076,2024-07-22 22:05:09,UPI,Transaction
TXN0000380,1001001383,1001001477,4344,2024-11-25 21:50:38,RTGS,Transaction
TXN0000381,1001002010,1001001486,734,2024-10-31 10:11:35,UPI,Transaction
TXN0000382,1001001966,1001001001,5201,2024-11-14 09:13:47,UPI,Transaction
TXN0000383,1001001469,1001002456,38107,2024-05-31 07:20:57,RTGS,Transaction
TXN0000384,1001001590,1001002696,131,2024-07-26 21:52:05,IMPS,Transaction
TXN0000385,1001001415,1001002625,600,2024-06-19 12:52:05,RTGS,Transaction
TXN0000386,1001001442,1001002142,8245,2024-05-10 01:05:24,UPI,Transaction
TXN0000387,1001001465,1001002600,7296,2024-08-30 18:03:16,NEFT,Transaction
TXN0000388,1001002081,1001001454,4453,2025-02-26 17:16:21,IMPS,Transaction
TXN0000389,1001001083,1001002438,18712,2025-05-18 13:30:56,RTGS,Transaction
TXN0000390,1001002648,1001002655,22581,2025-02-11 08:53:54,UPI,Transaction
TXN0000391,1001001611,1001001731,6092,2024-06-02 16:23:27,IMPS,Transaction
TXN0000392,1001002175,1001002811,798,2025-08-21 05:55:48,IMPS,Transaction
TXN0000393,1001002795,1001001705,6906,2025-06-02 11:32:26,IMPS,Transaction
TXN0000394,1001001665,1001001694,975,2023-10-05 01:55:10,UPI,Transaction
TXN0000395,1001001800,1001001841,13316,2024-09-18 18:52:35,RTGS,Transaction
TXN0000396,1001002153,1001002681,4814,2024-06-09 22:33:33,RTGS,Transaction
TXN0000397,1001002396,1001002780,3337,2024-11-08 23:17:19,IMPS,Transaction
TXN0000398,1001001490,1001002716,28315,2024-03-13 11:04:48,RTGS,Transaction
TXN0000399,1001001551,1001002303,181,2024-10-29 05:15:49,NEFT,Transaction
TXN0000400,1001001132,1001001571,33363,2024-05-17 09:15:33,IMPS,Transaction
TXN0000401,1001001707,1001002357,605,2024-12-08 15:45:09,RTGS,Transaction
TXN0000402,1001002797,1001002118,32000,2024-03-10 00:57:38,UPI,Transaction
TXN0000403,1001001095,1001001678,159,2024-05-04 00:39:08,RTGS,Transaction
TXN0000404,1001002483,1001001248,428,2025-05-07 02:42:17,UPI,Transaction
TXN0000405,1001002596,1001001316,3520,2025-08-30 00:16:18,NEFT,Transaction
TXN0000406,1001002711,1001002733,1215,2024-02-13 03:03:30,UPI,Transaction
TXN0000407,1001001775,1001001674,14765,2024-04-05 19:39:18,NEFT,Transaction
TXN0000408,1001001825,1001001149,4010,2024-06-17 23:22:55,RTGS,Transaction
TXN0000409,1001002586,1001002178,2048,2024-12-15 20:18:42,IMPS,Transaction
TXN0000410,1001001214,1001002002,437,2024-10-31 20:59:56,NEFT,Transaction
TXN0000411,1001001789,1001002024,106,2025-07-14 12:46:41,IMPS,Transaction
TXN0000412,1001002111,1001001319,8604,2025-02-28 06:51:47,UPI,Transaction
TXN0000413,1001001796,1001002706,22789,2025-05-30 02:49:13,UPI,Transaction
TXN0000414,1001001217,1001002039,3677,2023-10-06 19:32:33,IMPS,Transaction
TXN0000415,1001001786,1001002674,4729,2025-02-06 23:40:48,UPI,Transaction
TXN0000416,1001002827,1001001461,24806,2024-06-14 21:06:02,NEFT,Transaction
TXN0000417,1001001549,1001002260,9750,2025-07-21 21:48:48,RTGS,Transaction
TXN0000418,1001002656,1001001988,498,2024-07-25 11:01:01,IMPS,Transaction
TXN0000419,1001002389,1001001705,33373,2023-09-11 00:37:15,UPI,Transaction
TXN0000420,1001001342,1001001326,890,2024-10-02 03:01:08,IMPS,Transaction
TXN0000421,1001001986,1001002809,2415,2025-04-04 11:58:28,IMPS,Transaction
TXN0000422,1001001061,1001001966,4507,2024-06-08 16:23:41,RTGS,Transaction
TXN0000423,1001001078,1001001147,1248,2025-02-25 07:35:49,UPI,Transaction
TXN0000424,1001002497,1001002209,590,2025-03-22 19:45:19,RTGS,Transaction
TXN0000425,1001002400,1001001480,2153,2025-05-14 05:32:09,RTGS,Transaction
TXN0000426,1001001712,1001001806,38294,2024-07-05 21:58:14,IMPS,Transaction
TXN0000427,1001001521,1001001231,117,2024-05-09 03:07:29,RTGS,Transaction
TXN0000428,1001002779,1001001327,44044,2024-10-12 18:08:28,IMPS,Transaction
TXN0000429,1001001074,1001001202,5384,2024-08-10 08:47:24,NEFT,Transaction
TXN0000430,1001002071,1001001397,1135,2023-10-01 22:31:41,NEFT,Transaction
TXN0000431,1001001064,1001002793,8273,2024-03-22 00:22:49,IMPS,Transaction
TXN0000432,1001002269,1001001649,3219,2024-12-19 09:17:52,IMPS,Transaction
TXN0000433,1001001762,1001001213,7741,2023-08-31 21:47:17,UPI,Transaction
TXN0000434,1001002315,1001002575,40215,2024-07-16 19:44:01,RTGS,Transaction
TXN0000435,1001001839,1001001078,13145,2024-08-28 04:34:49,IMPS,Transaction
TXN0000436,1001001727,1001001901,4175,2024-10-18 08:10:53,UPI,Transaction
TXN0000437,1001001338,1001002441,984,2023-12-13 18:49:10,UPI,Transaction
TXN0000438,1001002757,1001001121,4169,2025-03-17 07:01:51,UPI,Transaction
TXN0000439,1001002024,1001002315,326,2024-05-11 15:13:06,UPI,Transaction
TXN0000440,1001001821,1001001032,471,2023-09-22 13:29:10,IMPS,Transaction
TXN0000441,1001002062,1001001156,18912,2024-04-23 12:35:55,IMPS,Transaction
TXN0000442,1001001272,1001001949,3257,2024-11-30 22:51:14,UPI,Transaction
TXN0000443,1001001128,1001001473,511,2024-03-19 20:27:23,RTGS,Transaction
TXN0000444,1001001681,1001001368,29574,2024-09-10 02:14:20,RTGS,Transaction
TXN0000445,1001002852,1001001928,8513,2024-01-10 04:50:49,UPI,Transaction
TXN0000446,1001002402,1001001728,33905,2024-11-11 03:49:32,IMPS,Transaction
TXN0000447,1001001086,1001002359,3818,2024-11-26 08:27:54,IMPS,Transaction
TXN0000448,1001002767,1001001538,9544,2024-01-29 20:58:27,IMPS,Transaction
TXN0000449,1001001807,1001002754,39761,2025-05-26 15:03:05,UPI,Transaction
TXN0000450,1001001254,1001001571,645,2024-11-18 04:07:57,RTGS,Transaction
TXN0000451,1001002557,1001002872,804,2025-06-19 12:42:20,UPI,Transaction
TXN0000452,1001002477,1001001881,38692,2024-07-17 19:16:52,UPI,Transaction
TXN0000453,1001002300,1001001302,31293,2023-11-23 01:22:33,UPI,Transaction
TXN0000454,1001001207,1001002647,5966,2024-01-21 03:35:06,RTGS,Transaction
TXN0000455,1001001120,1001002610,178,2024-07-04 14:15:59,NEFT,Transaction
TXN0000456,1001001041,1001002039,16950,2025-01-08 01:44:39,RTGS,Transaction
TXN0000457,1001002019,1001001009,2462,2024-11-01 16:20:47,NEFT,Transaction
TXN0000458,1001002166,1001001510,9230,2024-01-23 23:51:15,IMPS,Transaction
TXN0000459,1001002250,1001001596,278,2024-12-22 08:53:22,UPI,Transaction
TXN0000460,1001002197,1001001744,23845,2023-09-23 03:50:45,RTGS,Transaction
TXN0000461,1001001659,1001002800,40994,2024-12-31 00:39:18,UPI,Transaction
TXN0000462,1001001872,1001002153,1007,2024-07-03 15:28:31,RTGS,Transaction
TXN0000463,1001001699,1001001746,790,2024-01-17 17:58:44,UPI,Transaction
TXN0000464,1001001901,1001001872,438,2024-12-07 13:35:27,UPI,Transaction
TXN0000465,1001001927,1001002075,591,2024-11-09 13:15:14,NEFT,Transaction
TXN0000466,1001001018,1001001499,43625,2025-08-04 15:12:33,RTGS,Transaction
TXN0000467,1001002632,1001002756,3947,2024-12-31 14:05:43,RTGS,Transaction
TXN0000468,1001001483,1001002755,331,2024-07-05 20:29:04,IMPS,Transaction
TXN0000469,1001002320,1001002106,4977,2023-11-22 23:33:55,NEFT,Transaction
TXN0000470,1001001700,1001001365,5547,2025-06-20 07:03:25,UPI,Transaction
TXN0000471,1001001908,1001002226,162,2023-10-07 12:36:25,IMPS,Transaction
TXN0000472,1001001122,1001002695,8436,2025-08-21 02:35:15,RTGS,Transaction
TXN0000473,1001001335,1001002311,194,2025-08-23 05:29:22,NEFT,Transaction
TXN0000474,1001002352,1001001698,38177,2023-09-15 13:18:17,IMPS,Transaction
TXN0000475,1001002453,1001002226,2265,2024-10-05 04:13:33,UPI,Transaction
TXN0000476,1001001578,1001001402,6030,2023-10-01 22:43:54,IMPS,Transaction
TXN0000477,1001001106,1001002196,242,2023-09-04 18:21:02,RTGS,Transaction
TXN0000478,1001002243,1001002681,2859,2024-05-16 00:55:31,NEFT,Transaction
TXN0000479,1001002067,1001001588,294,2025-02-26 21:42:54,NEFT,Transaction
TXN0000480,1001001464,1001002349,6418,2025-03-11 18:06:50,RTGS,Transaction
TXN0000481,1001002125,1001002210,33389,2024-11-08 12:25:38,RTGS,Transaction
TXN0000482,1001001434,1001002468,23187,2023-11-12 23:58:57,IMPS,Transaction
TXN0000483,1001001255,1001001502,6592,2024-05-26 12:56:54,IMPS,Transaction
TXN0000484,1001002853,1001001019,4623,2025-08-11 15:19:01,IMPS,Transaction
TXN0000485,1001002852,1001002598,5567,2023-11-22 12:48:52,IMPS,Transaction
TXN0000486,1001001049,1001002828,10301,2024-07-12 20:04:11,IMPS,Transaction
TXN0000487,1001002604,1001001881,977,2025-06-22 19:44:40,NEFT,Transaction
TXN0000488,1001001046,1001001166,735,2024-07-01 14:48:41,IMPS,Transaction
TXN0000489,1001001916,1001001496,10813,2025-06-25 06:59:01,UPI,Transaction
TXN0000490,1001001329,1001001317,924,2024-10-09 10:14:52,RTGS,Transaction
TXN0000491,1001002554,1001001358,7555,2025-08-18 05:27:04,NEFT,Transaction
TXN0000492,1001002009,1001001575,387,2025-03-14 21:00:06,IMPS,Transaction
TXN0000493,1001002007,1001002474,512,2023-12-14 00:17:39,UPI,Transaction
TXN0000494,1001002206,1001001572,886,2025-03-19 01:24:02,NEFT,Transaction
TXN0000495,1001002115,1001001950,839,2025-07-19 12:12:57,IMPS,Transaction
TXN0000496,1001001088,1001002718,336,2024-06-04 08:36:15,IMPS,Transaction
TXN0000497,1001002597,1001002258,33113,2024-11-27 04:52:06,UPI,Transaction
TXN0000498,1001002013,1001002322,5388,2025-01-27 21:03:18,RTGS,Transaction
TXN0000499,1001001342,1001002497,868,2025-01-02 00:28:05,NEFT,Transaction
TXN0000500,1001001185,1001001756,4839,2025-03-15 16:52:55,RTGS,Transaction
TXN0000501,1001002171,1001002813,171,2024-05-14 14:09:25,UPI,Transaction
TXN0000502,1001002596,1001001235,699,2024-10-05 02:27:55,RTGS,Transaction
TXN0000503,1001001470,1001002262,7719,2024-09-15 00:21:58,IMPS,Transaction
TXN0000504,1001001920,1001002108,6761,2024-04-25 03:26:50,RTGS,Transaction
TXN0000505,1001002337,1001001203,9473,2024-02-17 09:42:01,NEFT,Transaction
TXN0000506,1001001680,1001002877,3996,2024-11-12 23:15:59,NEFT,Transaction
TXN0000507,1001002779,1001001385,415,2023-12-03 10:03:57,NEFT,Transaction
TXN0000508,1001002434,1001002270,589,2025-04-28 10:07:29,IMPS,Transaction
TXN0000509,1001002840,1001001628,459,2024-05-10 19:06:02,RTGS,Transaction
TXN0000510,1001001935,1001001351,828,2024-10-29 22:49:37,UPI,Transaction
TXN0000511,1001001111,1001001906,434,2023-09-05 04:44:14,IMPS,Transaction
TXN0000512,1001002841,1001002113,1211,2025-04-28 16:58:07,UPI,Transaction
TXN0000513,1001002635,1001002712,34476,2024-03-18 14:42:06,NEFT,Transaction
TXN0000514,1001001189,1001002407,9201,2024-01-25 13:28:17,RTGS,Transaction
TXN0000515,1001001645,1001001349,8319,2025-03-19 14:15:56,NEFT,Transaction
TXN0000516,1001001264,1001002041,694,2024-05-31 03:23:26,NEFT,Transaction
TXN0000517,1001001896,1001001694,32629,2025-08-01 09:23:34,UPI,Transaction
TXN0000518,1001002677,1001001578,305,2024-08-05 10:25:37,NEFT,Transaction
TXN0000519,1001001697,1001002408,4120,2024-03-14 19:20:24,UPI,Transaction
TXN0000520,1001002040,1001001650,610,2025-08-28 08:38:29,UPI,Transaction
TXN0000521,1001002172,1001002841,5212,2023-11-02 05:53:35,NEFT,Transaction
TXN0000522,1001002443,1001001446,256,2024-07-28 09:18:03,UPI,Transaction
TXN0000523,1001002473,1001001963,4915,2023-09-27 15:36:57,UPI,Transaction
TXN0000524,1001002276,1001001169,7290,2024-05-30 09:14:59,NEFT,Transaction
TXN0000525,1001002859,1001002592,12718,2023-11-09 14:04:19,RTGS,Transaction
TXN0000526,1001001727,1001001004,143,2023-10-23 15:34:55,RTGS,Transaction
TXN0000527,1001002024,1001001928,12737,2024-10-08 00:03:46,IMPS,Transaction
TXN0000528,1001001672,1001002262,6120,2025-04-10 09:59:43,UPI,Transaction
TXN0000529,1001002593,1001001029,466,2023-12-28 08:05:32,UPI,Transaction
TXN0000530,1001002318,1001001875,449,2024-02-26 21:06:22,IMPS,Transaction
TXN0000531,1001001082,1001001155,240,2024-11-10 12:06:14,NEFT,Transaction
TXN0000532,1001002728,1001002219,503,2024-06-29 19:15:00,NEFT,Transaction
TXN0000533,1001001136,1001002508,456,2024-11-28 21:40:57,UPI,Transaction
TXN0000534,1001001823,1001001817,4176,2025-07-26 21:51:18,UPI,Transaction
TXN0000535,1001001130,1001001020,369,2024-07-26 06:43:34,NEFT,Transaction
TXN0000536,1001002344,1001002321,714,2023-09-29 13:42:15,UPI,Transaction
TXN0000537,1001002307,1001002571,583,2023-10-20 08:23:05,IMPS,Transaction
TXN0000538,1001001878,1001001273,7891,2025-03-10 07:06:27,NEFT,Transaction
TXN0000539,1001002445,1001002178,35023,2025-03-01 09:23:51,NEFT,Transaction
TXN0000540,1001001354,1001001415,3768,2024-01-24 09:08:42,NEFT,Transaction
TXN0000541,1001002906,1001001326,1411,2024-06-25 04:39:52,RTGS,Transaction
TXN0000542,1001002860,1001002653,9191,2023-11-28 16:44:01,UPI,Transaction
TXN0000543,1001001278,1001001102,1372,2023-10-26 17:42:38,IMPS,Transaction
TXN0000544,1001002735,1001001787,3479,2025-08-05 21:50:04,NEFT,Transaction
TXN0000545,1001002709,1001001473,6716,2024-04-29 02:36:50,RTGS,Transaction
TXN0000546,1001002290,1001001275,35771,2024-10-10 18:40:51,NEFT,Transaction
TXN0000547,1001002269,1001001519,3881,2025-01-23 03:31:49,UPI,Transaction
TXN0000548,1001001497,1001001676,4176,2024-07-30 06:25:49,UPI,Transaction
TXN0000549,1001002839,1001001725,1530,2024-02-14 01:14:23,RTGS,Transaction
TXN0000550,1001001405,1001001254,9516,2024-07-16 09:24:15,UPI,Transaction
TXN0000551,1001001348,1001001611,4264,2025-01-30 23:58:39,UPI,Transaction
TXN0000552,1001001864,1001001181,25105,2025-05-14 21:28:12,NEFT,Transaction
TXN0000553,1001002612,1001002806,458,2025-05-08 09:39:57,UPI,Transaction
TXN0000554,1001001903,1001001941,1767,2025-04-19 09:25:40,UPI,Transaction
TXN0000555,1001001343,1001002836,455,2025-05-13 01:56:06,NEFT,Transaction
TXN0000556,1001002028,1001002339,3929,2025-07-18 09:22:10,NEFT,Transaction
TXN0000557,1001002631,1001001417,26957,2025-05-27 19:41:35,IMPS,Transaction
TXN0000558,1001002115,1001001402,20530,2025-04-07 04:56:31,NEFT,Transaction
TXN0000559,1001001460,1001002219,675,2025-07-20 07:59:16,IMPS,Transaction
TXN0000560,1001001300,1001002217,2206,2025-05-23 03:09:40,UPI,Transaction
TXN0000561,1001002484,1001002758,986,2024-09-14 14:15:09,IMPS,Transaction
TXN0000562,1001001267,1001001691,5211,2024-07-21 17:39:45,IMPS,Transaction
TXN0000563,1001001455,1001002878,1945,2024-12-11 22:51:47,RTGS,Transaction
TXN0000564,1001001280,1001002126,17539,2025-06-18 20:57:48,UPI,Transaction
TXN0000565,1001002065,1001001190,1726,2025-03-24 12:57:21,NEFT,Transaction
TXN0000566,1001002541,1001002039,11648,2025-03-09 00:32:03,IMPS,Transaction
TXN0000567,1001002196,1001002204,29999,2025-02-16 07:34:50,NEFT,Transaction
TXN0000568,1001002122,1001002397,1438,2024-03-14 05:13:30,RTGS,Transaction
TXN0000569,1001002458,1001002080,870,2024-08-23 01:14:56,NEFT,Transaction
TXN0000570,1001001181,1001001137,768,2024-12-15 13:57:26,NEFT,Transaction
TXN0000571,1001001302,1001002152,8355,2025-06-16 12:18:02,UPI,Transaction
TXN0000572,1001001308,1001002573,12140,2023-12-05 09:08:48,IMPS,Transaction
TXN0000573,1001001388,1001001944,770,2024-02-26 04:32:58,UPI,Transaction
TXN0000574,1001001547,1001001942,964,2025-01-18 21:33:26,IMPS,Transaction
TXN0000575,1001002643,1001002660,7266,2025-05-01 01:49:02,UPI,Transaction
TXN0000576,1001002139,1001001354,280,2024-07-27 03:46:42,IMPS,Transaction
TXN0000577,1001001765,1001001912,1956,2024-08-15 17:02:49,UPI,Transaction
TXN0000578,1001001340,1001001338,692,2025-06-01 17:43:33,NEFT,Transaction
TXN0000579,1001001138,1001002494,2793,2023-11-27 19:40:48,IMPS,Transaction
TXN0000580,1001001986,1001001947,608,2024-03-20 17:40:27,RTGS,Transaction
TXN0000581,1001001118,1001001920,799,2024-05-08 23:45:38,IMPS,Transaction
TXN0000582,1001001094,1001002622,418,2024-03-16 09:58:32,IMPS,Transaction
TXN0000583,1001001778,1001002884,7547,2025-05-03 02:59:36,NEFT,Transaction
TXN0000584,1001002768,1001001377,6453,2024-12-06 15:38:32,NEFT,Transaction
TXN0000585,1001001857,1001002766,612,2023-11-21 16:47:54,UPI,Transaction
TXN0000586,1001002714,1001001213,112,2025-02-03 18:50:16,IMPS,Transaction
TXN0000587,1001001601,1001002736,641,2024-07-17 16:40:06,NEFT,Transaction
TXN0000588,1001002188,1001001693,135,2023-11-16 06:56:51,UPI,Transaction
TXN0000589,1001002092,1001001073,28561,2024-03-18 18:37:22,UPI,Transaction
TXN0000590,1001002407,1001001494,367,2025-08-23 15:35:58,IMPS,Transaction
TXN0000591,1001002322,1001002852,26113,2024-08-24 09:47:05,NEFT,Transaction
TXN0000592,1001001004,1001001681,30660,2024-06-17 08:16:20,UPI,Transaction
TXN0000593,1001001282,1001002159,9731,2023-11-12 05:26:13,RTGS,Transaction
TXN0000594,1001002122,1001002147,4433,2024-01-23 14:14:31,UPI,Transaction
TXN0000595,1001002795,1001002263,1965,2023-11-11 13:59:43,RTGS,Transaction
TXN0000596,1001001445,1001001599,2796,2023-09-12 02:46:43,UPI,Transaction
TXN0000597,1001002299,1001001646,10320,2023-09-25 18:35:08,IMPS,Transaction
TXN0000598,1001001393,1001001804,32154,2024-03-28 11:20:34,NEFT,Transaction
TXN0000599,1001001120,1001001295,13082,2025-03-20 02:18:04,UPI,Transaction
TXN0000600,1001002435,1001001747,2427,2024-11-14 06:30:13,IMPS,Transaction
TXN0000601,1001001736,1001001807,7025,2023-10-02 11:09:11,NEFT,Transaction
TXN0000602,1001001245,1001002529,2550,2024-12-27 21:55:11,UPI,Transaction
TXN0000603,1001002169,1001001108,6079,2025-05-23 20:05:40,IMPS,Transaction
